id,price
6414100192,6.905004564474736
1954400510,4.797613783893587
1736800520,8.10794837300438
9212900260,4.400321208336054
1875500060,4.2463258349488076
8562750320,5.128561801797779
9547205180,7.6410676038382865
2078500320,5.626771648912529
5547700270,6.744685891842424
8035350320,7.716790008377282
8945200830,0.20649989462345086
4178300310,7.207909778794866
822039084,10.919946826006052
4217401195,7.909950125101685
9822700295,7.932843893352509
9478500640,2.6475791755466718
2799800710,4.667978465152209
8079040320,4.673057746299323
5072410070,6.356975910226293
1049000060,4.590708844201104
5416510140,3.833085205497596
3342103156,6.857103894792824
1332700270,3.969479443811104
6021501535,5.94564490981213
722079104,2.6351061492626564
1952200240,9.080096478803732
546000875,5.1076741691004806
1853000400,10.315038755995252
3134100116,5.1151618231562646
2525310310,1.971381337361294
8961960160,8.373260209326768
3362400431,5.2449558157946194
7278700070,9.25576336237847
3524049083,5.681308545799966
3668000070,1.0994913435914628
1243100136,9.841562251902348
2767602356,7.358235478526765
4027700812,7.2717595820389604
809001525,7.755288649584893
3224079105,3.895012608147724
8075400570,4.355298128846664
3362900810,4.63504919459254
8960000030,2.1692036315762775
2617300160,3.2299596510828508
2558660270,4.011330004635003
1836980160,7.092845748266351
3261020370,7.259119344474687
1687900520,6.3136822974129405
7234600798,3.6312799558775186
5437810320,3.114848743964537
11510310,8.082418066801079
8731951370,3.272958013628631
1432600560,1.1173990862324685
3663500060,6.384556139532888
1222069094,2.2228622749541826
7551300060,3.449508027112538
3211100860,1.2231428678259613
3456000310,6.733002778202682
6300000550,6.463539464726133
8677300550,6.5248100387798
4014400292,6.054846824020888
257000138,2.228228983213347
7454001200,4.443248634461215
7972000200,2.194152771437247
722059070,2.611731000070339
8096000060,8.755874257894401
2025069065,11.9187707142864
5127001620,3.2644634406015776
9407100800,1.0861126046184308
3325069129,7.119794230390547
8078560140,2.755603400970327
7974200510,4.1181969348325635
4235400186,3.5862288900340102
4215100060,5.35318348830576
1509500060,6.0739231510642036
6073240060,6.81388312560796
9297300045,9.180291650583545
5468730030,1.3274666028730229
1840000030,4.4744247282779375
4330600350,4.73136592057627
7280300196,7.073568507388226
8651520400,5.5085069344303275
7171200445,4.281357172510432
7994700030,2.6178347360370444
7771300125,8.672455571821246
9521101455,5.522349239103582
2597650240,4.767958651177497
7520000520,3.0093134788421385
3126069068,6.446695488133838
7852110140,5.079051295051161
952003285,8.204696279764683
3211290370,3.527482928543849
723099065,2.672308309909461
6116500075,7.204187756070295
2231500030,6.410434463475564
98020310,8.604594196673624
1545804860,1.819322831829088
1726059053,3.030599328123699
624111000,11.421352341871902
808300310,4.605319369067534
3649100320,5.326799665740129
1604601375,6.163463044205152
1565950030,4.1201505910950935
1525200060,6.851782484071099
1678400105,7.285145286796485
6073200075,4.635910095885025
3754700160,3.841622147526421
2944010240,12.696791626714866
7504101040,11.43231565587027
