id,price
6414100192,6.83960424752676
1954400510,4.683052246845648
1736800520,8.472544780889516
9212900260,4.359423216713552
1875500060,4.387088391409889
8562750320,5.231500937490393
9547205180,7.602786939283024
2078500320,5.667001285027695
5547700270,6.558569134887819
8035350320,7.849332917499664
8945200830,0.6048953339746941
4178300310,7.4792027169637345
822039084,11.101558267179245
4217401195,7.918341065165692
9822700295,7.847671631669023
9478500640,2.6394798924272287
2799800710,4.6808364408580765
8079040320,4.679937904799974
5072410070,5.880294138540794
1049000060,4.850546133321009
5416510140,3.761353630497135
3342103156,6.906932768979191
1332700270,4.043202230900585
6021501535,6.002329911205585
722079104,2.4813097233326804
1952200240,9.077616566868677
546000875,5.125033644674889
1853000400,10.164131568065091
3134100116,5.179556294249969
2525310310,1.9140629055164882
8961960160,8.748057002627743
3362400431,5.252150407942223
7278700070,9.049836483456607
3524049083,5.493080157591304
3668000070,0.8321034628603693
1243100136,9.882993448128218
2767602356,7.353585870378947
4027700812,7.627966289139702
809001525,7.829946626777964
3224079105,3.8964145029645914
8075400570,4.562316300460311
3362900810,4.666372565800005
8960000030,2.183905533488412
2617300160,3.269021159843493
2558660270,4.286802653516619
1836980160,7.350303998834808
3261020370,7.5263357045448585
1687900520,6.557616110051675
7234600798,3.4811215405574454
5437810320,3.1050515878754616
11510310,8.128572522106582
8731951370,3.592052737116515
1432600560,1.215474718625105
3663500060,6.2803772849482735
1222069094,2.161591384840839
7551300060,3.5560308805471927
3211100860,1.256400825861819
3456000310,6.8789654535446685
6300000550,6.3542085869411356
8677300550,6.354491725952688
4014400292,6.392422785526525
257000138,1.9285051419189685
7454001200,4.192927704729957
7972000200,2.497902157330139
722059070,2.8068806995866153
8096000060,8.559362810277259
2025069065,11.866689801849475
5127001620,3.259537974555356
9407100800,0.8223917557728808
3325069129,6.985566824178805
8078560140,2.8583711518888117
7974200510,4.123232819716259
4235400186,3.1695066771276714
4215100060,5.478444557652774
1509500060,6.179672716335816
6073240060,6.8780477539012175
9297300045,9.13563860009889
5468730030,1.378399069462597
1840000030,3.99676710273261
4330600350,4.348947029893472
7280300196,6.760030684789163
8651520400,5.3993528582742485
7171200445,4.359020275225915
7994700030,2.4168916613806863
7771300125,8.518110550773537
9521101455,5.620362621458428
2597650240,4.876198146661512
7520000520,2.8344617838509905
3126069068,6.507168345044476
7852110140,4.782926824669609
952003285,8.169474197866668
3211290370,3.4707232044708105
723099065,2.3557671897716985
6116500075,6.775120384495902
2231500030,6.26540946167014
98020310,8.325685749415033
1545804860,1.805989961416808
1726059053,3.6113393691911875
624111000,11.313817323237611
808300310,4.724714185386184
3649100320,5.671108468350296
1604601375,6.06850927198722
1565950030,4.149822532438138
1525200060,7.098346715874722
1678400105,6.877002480326541
6073200075,4.953168777529429
3754700160,4.141951310326451
2944010240,12.747718466341556
7504101040,11.257450654214384
11500890,10.16954998784714
284000223,6.227448996611075
3179100435,5.104653448425897
1774000200,5.108363838308685
7905370390,5.18084833822228
4140090240,8.057139600346586
4055700030,14.735118478461143
1843100340,5.560248147691504
8658300340,0.031680346344855004
1723049270,5.194397515093968
2172000075,3.204535629416058
5466000030,5.368339769594471
6189200125,8.962392699271929
2625069070,11.193471039461778
1895000260,2.7101948674295575
7942100310,2.7960631558023
9828702519,3.861948425880886
4432600075,7.890510518761315
9274202270,5.863768515119189
3885805665,11.648956465419074
